Price,Date,Close,High,Low,Open,Volume
Ticker,,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS
512,2017-10-19,407.0472717285156,410.5270363240585,398.24041771460674,399.529233424671,2646228
513,2017-10-23,427.3244323730469,430.8041969294067,408.1212559800503,408.1212559800503,29564820
514,2017-10-24,431.3626708984375,433.6395621089924,424.1453729290176,424.1453729290176,17646810
515,2017-10-25,443.1337890625,445.06699819675083,424.36020686624477,432.09304340324803,10080877
516,2017-10-26,439.3103332519531,446.2269206225434,431.7063813542506,439.56810222301107,11031934
517,2017-10-27,416.97100830078125,439.6539468733622,414.994828320479,439.56803359427744,8904315
518,2017-10-30,423.5010070800781,427.6251942404592,417.615466503428,421.4389134998876,7211306
519,2017-10-31,427.1955261230469,432.52258611638473,418.1739039946362,421.00927510550247,12690735
520,2017-11-01,463.1961669921875,468.0076894757767,438.1933629110707,445.4965744737229,35708310
521,2017-11-02,466.7189025878906,471.31562729601967,455.8929260918768,468.22248699807824,10951971
522,2017-11-03,465.0434265136719,485.27764989877903,461.6495752027321,466.7188956670217,18131291
523,2017-11-06,457.5683898925781,467.92177043558326,452.92869404697444,463.88352580312375,8295950
524,2017-11-07,441.9309387207031,461.0482041847939,439.99772948558694,460.44675290683887,7054590
525,2017-11-08,425.5630798339844,437.33416041122933,415.080814954677,426.1645019452683,50336608
526,2017-11-09,433.2529296875,436.4749251807765,425.5630651433595,431.5345185140908,10980638
527,2017-11-10,432.5655822753906,439.69696710607843,426.68004195785653,435.6157513183833,10487687
528,2017-11-13,427.8829345703125,435.40097317928826,426.7230032935333,432.1789483201377,7079805
529,2017-11-14,428.0118103027344,433.81143747446055,425.13349685973947,429.38653932953434,6449030
530,2017-11-15,418.2168884277344,428.74212427538953,415.4244593235091,427.882904130412,9690914
531,2017-11-16,420.9233703613281,425.21938375663774,413.4053323727558,420.15009260514216,10682218
532,2017-11-17,424.0164794921875,434.71357083673723,421.91144399344114,425.3052951424482,11712737
533,2017-11-20,423.2861328125,426.7658969167858,420.15005090947443,424.5749192470572,5804375
534,2017-11-21,432.3937072753906,437.5489407684513,424.87569843498983,425.5630629007312,10087242
535,2017-11-22,428.82806396484375,436.0453623405066,425.69198152181184,433.46775993399314,3621523
536,2017-11-23,426.46527099609375,435.61577870025286,424.0165239134165,432.1789560018797,5918577
537,2017-11-24,426.85186767578125,430.67534358977423,425.3053121086222,427.0237233463333,3900017
538,2017-11-27,427.8829345703125,429.42951930387267,421.8685095018446,426.07860995912847,3499938
539,2017-11-28,422.72772216796875,427.83998483965985,421.18116655555707,427.83998483965985,3346897
540,2017-11-29,425.9496765136719,427.2384921279047,421.00926999730626,422.72768111843,5898170
541,2017-11-30,426.5511474609375,429.0858076188359,421.69665400210897,423.0284117726556,14879534
542,2017-12-01,415.98297119140625,428.65618475205906,414.00679102899346,428.65618475205906,6127500
543,2017-12-04,416.11181640625,422.7276921213874,414.56526090376417,416.71326758768816,3040197
544,2017-12-05,421.5677795410156,422.68473957469234,409.7107856140292,417.27176598369175,4264268
545,2017-12-06,415.38153076171875,423.586904488213,411.55808390863666,418.00210428491187,8331495
546,2017-12-07,442.2315673828125,445.4965339665139,416.0258923369658,416.71325678548817,6949368
547,2017-12-08,451.2102355957031,456.1076998909075,442.57523811876155,442.61820930576374,14197096
548,2017-12-11,457.6972351074219,462.25101756238433,450.52290827489054,456.06476627025904,12378453
549,2017-12-12,450.0933532714844,458.7283231436535,447.25798177946285,458.04095859446255,3625294
550,2017-12-13,444.5085144042969,457.955035843153,441.8020274578289,453.6590220461978,7920791
551,2017-12-14,447.0431823730469,451.08142726472306,439.05257679107643,444.9810887329536,3350247
552,2017-12-15,445.0240173339844,455.2485130737904,442.2745594103438,453.48715977493396,6986672
553,2017-12-18,452.1554260253906,456.92400676179494,425.39126659667664,433.9832945238166,10462828
554,2017-12-19,461.0481872558594,464.14129864361894,446.9572430456147,452.5850439469413,6870721
555,2017-12-20,454.4322509765625,464.69971760963745,452.32721549811606,463.9694110532623,7494558
556,2017-12-21,450.3081359863281,456.88104108451887,448.5038113784768,454.088611786796,5651594
557,2017-12-22,454.13153076171875,463.06723948112545,449.7496042312993,452.7138597729442,9484716
558,2017-12-26,466.5040588378906,469.46828526768206,451.2961569054728,456.23656338201835,6436620
559,2017-12-27,459.37274169921875,470.4134873999956,455.8929477883413,467.83588490915463,6700159
560,2017-12-28,456.5373229980469,461.8643831112167,455.4633051000683,459.2438096974524,8699172
561,2017-12-29,455.07672119140625,462.6377019642394,448.50381602511817,456.9239879178055,7502053
562,2018-01-01,453.57305908203125,462.3369123031818,451.4250524187813,456.2365745432945,4807939
563,2018-01-02,443.8211669921875,457.869140214537,439.7829220134495,457.869140214537,5242199
564,2018-01-03,445.2388610839844,451.5110262531571,442.27460509059193,446.0550810325021,6333269
565,2018-01-04,449.3630065917969,452.97165584044393,442.05979480133584,445.92621302304724,5953924
566,2018-01-05,463.9694519042969,466.11745876076844,445.53955249389946,451.0814107654674,8008838
567,2018-01-08,443.6492919921875,458.9430790833267,441.801996297973,458.9430790833267,12287843
568,2018-01-09,438.0215148925781,447.6875305787101,433.63955907588456,445.0669571453906,7541257
569,2018-01-10,435.1001892089844,444.6373492470739,433.29586477946043,442.48934258842354,6667296
570,2018-01-11,442.2745666503906,443.95000668995056,432.35078179844464,436.47493965785674,5905519
571,2018-01-12,437.80670166015625,444.5084909763851,433.4677459919265,443.348559748015,4847824
572,2018-01-15,433.46771240234375,439.8687610708645,431.7063301006494,438.0214945804317,2834570
573,2018-01-16,427.2385559082031,441.3294710178594,422.2122062652528,436.47497705945693,6420450
574,2018-01-17,429.51544189453125,432.35081335828085,422.255172099573,425.3053413461074,6824337
575,2018-01-18,425.30535888671875,437.16235409069884,423.5869474600045,430.4605640732961,7912892
576,2018-01-19,427.7970275878906,429.8161500069922,415.4244950047281,415.85411966089833,9966300
577,2018-01-22,421.61077880859375,428.31253945694664,419.2909162044993,425.8208502640265,4532165
578,2018-01-23,422.8136901855469,428.5703469252575,419.9783184667561,424.44618839383145,6150836
579,2018-01-24,394.80364990234375,418.4317260990203,391.0661161038011,418.3458128043968,29348889
580,2018-01-25,388.9610595703125,398.2404222325107,381.8726167248859,398.2404222325107,20580178
581,2018-01-29,378.5646667480469,383.54801524612446,373.7960869049917,381.48595104102867,27139736
582,2018-01-30,381.0206604003906,390.10081130627213,378.1236445349242,381.0206604003906,10679523
583,2018-01-31,380.3720703125,385.6904696959026,377.3885836890906,382.66373310200845,7069368
584,2018-02-01,379.1181335449219,386.55522492735264,371.94048341412343,380.54503114659155,8096718
585,2018-02-02,365.2384948730469,380.93419404620437,359.57421254974867,378.5993104426909,6668088
586,2018-02-05,380.6747741699219,386.3390563758749,355.5962325648182,361.26051477077124,15080352
587,2018-02-06,379.7667541503906,387.20381659275733,361.9523339882594,363.20626105244224,9331070
588,2018-02-07,372.0702209472656,388.63071403565004,369.34617552826677,384.78246218490335,10982569
589,2018-02-08,371.68109130859375,377.04271152912395,367.5301481898698,375.31315189632227,6173490
590,2018-02-09,365.36822509765625,375.26992157123294,362.9468414849667,366.6654022107464,5393964
591,2018-02-12,367.01129150390625,372.7188235975423,364.3737167488749,371.6810878275803,3987231
592,2018-02-14,376.0049743652344,379.2046523535608,368.6543532734651,368.6543532734651,10468199
593,2018-02-15,370.9460144042969,379.89644516656534,369.0002634938368,379.89644516656534,4583095
594,2018-02-16,362.9468078613281,376.1346812286915,361.82260146587595,376.1346812286915,4403814
595,2018-02-19,358.3203125,363.2063006577309,348.67805683046925,363.0765800117999,6457099
596,2018-02-20,361.56317138671875,365.1087317106781,358.9688175308017,358.9688175308017,8022411
597,2018-02-21,362.9035949707031,365.3681990996614,360.91459410980167,363.2062569198864,4731875
598,2018-02-22,359.8336181640625,362.55766340604237,357.45548482339626,362.1685015361991,10769504
599,2018-02-23,368.0057678222656,370.29743059494,360.6983969318079,362.3414858458302,7504250
600,2018-02-26,365.9302978515625,371.8540211089194,363.94132629720076,371.8540211089194,4071745
601,2018-02-27,372.28643798828125,374.1457183675498,366.9248174398214,368.2219945643386,5188255
602,2018-02-28,370.6001281738281,374.88079218653684,368.3084651808014,371.85405532384397,25920217
603,2018-03-01,369.90826416015625,377.56154687088116,368.1787046093839,371.03247054758117,5837005
604,2018-03-05,364.4602355957031,369.3462238571577,361.1308365538389,369.21650320847294,3863655
605,2018-03-06,357.9311218261719,369.82178867827054,355.0773559252066,366.4059195909263,4204736
606,2018-03-07,348.67803955078125,360.0066044913709,338.3439604699606,355.12061657577846,12064643
607,2018-03-08,347.034912109375,358.10406382895746,341.58682154673807,355.85565107910253,8664079
608,2018-03-09,347.77001953125,353.26136059422345,343.7920468650568,350.1481531362984,5093353
609,2018-03-12,364.5466003417969,367.09770403259677,349.36978665490454,350.23455168511197,8387164
610,2018-03-13,368.6543273925781,371.681063846928,363.33595753668214,365.80056152988345,5712773
611,2018-03-14,365.45465087890625,368.30841675136213,361.95231117071745,368.30841675136213,4194515
612,2018-03-15,363.5954284667969,366.9247978431593,360.828133032855,365.45467946445524,3636202
613,2018-03-16,360.3957214355469,369.0434896882922,357.7148968791035,359.09854448471197,8030364
614,2018-03-19,345.6081237792969,364.5899744853811,343.0570192195921,361.47676660812846,6000592
615,2018-03-20,346.2566223144531,348.93744694511076,339.5978546310099,345.045945267184,8280683
616,2018-03-21,361.6496887207031,363.33599844709835,347.8132696872794,348.5050642848707,9266412
617,2018-03-22,359.4012756347656,363.42246899278416,356.37453884060415,358.0176278754131,5382163
618,2018-03-23,356.8934326171875,362.2982739045616,350.4076055029514,356.8501826424807,5696201
619,2018-03-26,364.50347900390625,365.8006269027509,351.61829499170966,356.2880918486387,4884776
620,2018-03-27,357.3257751464844,365.281719838115,353.0018908887587,364.93580792620463,6746611
621,2018-03-28,344.7864685058594,357.1960167710396,341.9327028547594,355.42323671128764,11413279
622,2018-04-02,341.67327880859375,347.4240603652538,337.6953066831363,345.4783096288303,5533293
623,2018-04-03,347.813232421875,349.36982134372363,338.34391970229564,338.34391970229564,5059176
624,2018-04-04,341.630126953125,350.06170541560397,339.81409647088725,349.3698814907217,4025117
625,2018-04-05,340.6355895996094,346.6890041046808,338.2574269155282,344.2676500155756,9747139
626,2018-04-06,332.8958435058594,342.8840098680447,331.29600454650154,340.8950090203394,9425575
627,2018-04-09,328.8746337890625,334.4091954041042,325.71820571936036,331.1230466999566,13296149
628,2018-04-10,333.4147033691406,334.40918917160764,323.8589193936248,329.5232015375448,13281396
629,2018-04-11,333.198486328125,337.9547529626125,331.5121768066948,335.5333696772651,7693575
630,2018-04-12,328.7881774902344,333.37147417444095,327.9233829835888,332.0743263379399,4967973
631,2018-04-13,326.7991638183594,333.9768144621187,324.9831334917643,331.16629830960494,7738347
632,2018-04-16,325.71820068359375,328.87462870449593,323.8589204224712,326.02086263774703,4140008
633,2018-04-17,330.3879699707031,331.5986469704335,323.5562319588736,326.02083592637405,6356203
634,2018-04-18,332.29046630859375,338.8627629886532,330.6473774974254,331.81483379576565,6360948
635,2018-04-19,341.8895263671875,343.57583599666316,333.3282283071848,336.18199432718575,3848720
636,2018-04-20,347.6402587890625,349.1103770429091,338.51685805215936,340.3328882058703,7492919
637,2018-04-23,348.3753356933594,351.5317635065948,343.1866571486834,347.2078793605188,4195101
638,2018-04-24,351.3155822753906,353.3478037826462,342.97047567880344,347.5538012037765,6982218
639,2018-04-25,363.0765380859375,369.6056146284388,356.28804956384243,358.40674178322683,22192116
640,2018-04-26,353.86669921875,363.2062926979708,350.62380027079644,363.2062926979708,13874130
641,2018-04-27,353.4775085449219,356.0718331338628,346.7754911558631,351.31556650708654,5013031
642,2018-04-30,354.16937255859375,357.3690506518179,349.5427967459158,351.9641803023063,3633132
643,2018-05-02,353.21807861328125,357.06633029305453,351.0993864756275,357.06633029305453,6754394
644,2018-05-03,349.7157287597656,352.8289065635208,345.0459327718254,351.3587883156792,4124205
645,2018-05-04,343.1002502441406,361.77943791109277,340.7221164501544,355.2936104868629,15994662
646,2018-05-07,344.3973388671875,349.8454289884818,342.0191764025218,347.20785457682996,6553080
647,2018-05-08,346.90521240234375,348.4618307157516,343.1434604575754,347.1646536682967,3955811
648,2018-05-09,348.0294494628906,354.12611426001104,343.4893444205313,348.6780233479519,9019801
649,2018-05-10,356.3744812011719,357.7581287367355,349.2833315048676,350.1048466070905,9023511
650,2018-05-11,334.3227233886719,348.24564195557923,329.9123682469291,346.04044974355276,25555353
651,2018-05-14,331.3392333984375,340.7220760974502,327.1450695936864,333.80386685407797,9823967
652,2018-05-15,330.3014831542969,335.66310313573774,327.1883052363889,331.20949826073814,7078344
653,2018-05-16,324.5940246582031,331.16632258067546,323.4265681391694,331.16632258067546,6766242
654,2018-05-17,317.8919677734375,327.70716349841763,316.03268756222235,326.2370451740763,9999816
655,2018-05-18,312.48712158203125,318.2811246629452,307.03903044396196,318.2811246629452,12433574
656,2018-05-21,311.3196105957031,319.31880457170496,307.16869729079554,312.4870668586453,5482372
657,2018-05-22,312.9194641113281,320.91865846362975,304.0555046538296,308.6820506747867,7236788
658,2018-05-23,308.55242919921875,316.3354047551835,306.34723668642266,312.87631426885946,6604278
659,2018-05-24,321.6105041503906,323.3400637608105,308.63885099570587,310.4548812660694,4997302
660,2018-05-25,325.97760009765625,328.6151747694133,317.37308153989505,321.95640705861024,4145304
661,2018-05-28,324.4209899902344,329.3069771330095,320.6592091689147,326.53968201416103,6609989
662,2018-05-29,327.8800964355469,330.08525902760636,321.04835883209665,325.1128014218033,3858054
663,2018-05-30,324.9831237792969,327.66394849891486,322.5617403220989,327.66394849891486,3737750
664,2018-05-31,323.08062744140625,331.3824844161203,321.04840584893844,325.2425696669288,11979616
665,2018-06-01,331.8148193359375,333.71732002203555,322.17256600872275,323.90212539713264,4548210
666,2018-06-04,321.95635986328125,334.4523782831773,320.05385926512486,332.0742452149057,3958335
667,2018-06-05,315.0382080078125,321.9131672199453,309.200955283228,321.17812268440616,5535807
668,2018-06-06,328.3989562988281,330.2582363343481,313.13564201148756,313.13564201148756,5566018
669,2018-06-07,328.5719909667969,334.0200822369507,324.2913269100246,328.35579965756654,4036551
670,2018-06-08,326.4964904785156,331.5986693476778,321.9131648493066,328.18280011125023,4298662
671,2018-06-11,336.2252197265625,338.819573804592,326.66943574333936,326.66943574333936,6040503
672,2018-06-12,329.17730712890625,340.2032100502587,328.22607124726846,337.2197524841036,6132581
673,2018-06-13,324.8534240722656,331.123059769187,322.8212023778,323.4265556016683,7432828
674,2018-06-14,325.5884704589844,332.0742969137328,322.9941457335468,322.9941457335468,5218952
675,2018-06-15,327.10186767578125,328.8313981241447,320.1404080612591,327.4910003137384,6339567
676,2018-06-18,320.7456970214844,329.39346544933454,318.2810929755319,326.8423907468576,3120256
677,2018-06-19,321.00518798828125,325.0696315797955,319.2756281783881,320.83224664844835,3962117
678,2018-06-20,321.6105041503906,325.5884766132016,320.3565770931249,322.12935739236184,2785850
679,2018-06-21,318.8432312011719,324.2913223954814,314.60581717816063,324.24810170362423,4261882
680,2018-06-22,323.90216064453125,325.5884702508724,316.767731051252,320.78895340661074,3404583
681,2018-06-25,323.55621337890625,326.84236157430473,321.52399207927203,321.696933376885,3337617
682,2018-06-26,328.7881774902344,330.9933405252108,322.73473307296143,323.42655696535326,4792013
683,2018-06-27,324.8534240722656,329.9556032954092,322.648261046587,329.6961912985897,3786049
684,2018-06-28,326.8423767089844,329.8258631305598,318.71346185172627,323.16706650031006,6498784
685,2018-06-29,330.3014831542969,331.46893951466666,324.5507305742718,324.5507305742718,3820380
686,2018-07-02,318.2811279296875,329.82591351859656,316.1191855852969,329.5664722382225,4872211
687,2018-07-03,320.6159973144531,323.9453664034193,316.5947751444132,323.9453664034193,3092637
688,2018-07-04,317.7189636230469,321.6104649516071,313.65452099567796,320.7024499270968,4355428
689,2018-07-05,314.2599182128906,317.156934544076,311.0170192033139,315.6435660557068,7104382
690,2018-07-06,313.265380859375,315.98942612168395,311.2331594048564,313.049189579729,8008826
691,2018-07-09,313.13568115234375,316.8542416881907,312.70329856416896,316.50832976118886,5248262
692,2018-07-10,318.0649108886719,319.79447048070705,313.481585290356,313.481585290356,1879352
693,2018-07-11,313.0491638183594,319.01613634894125,312.09789884035195,319.01613634894125,2085140
694,2018-07-12,313.17889404296875,315.6434979295981,311.62230519691934,315.6434979295981,2299214
695,2018-07-13,310.41162109375,315.51379981508137,309.0279734508855,314.77875530625244,5311215
696,2018-07-16,300.4234924316406,311.1034837448243,298.1750793725098,307.8605847991259,3618410
697,2018-07-17,296.22930908203125,303.2772390634726,294.02411685869583,300.0775610180609,5420158
698,2018-07-18,291.2568359375,298.4344861899869,286.24112782654987,297.5696917639869,5322210
699,2018-07-19,298.34796142578125,300.50990338743406,291.94863547384176,293.15931243073703,5027938
700,2018-07-20,298.6939392089844,300.68294030802673,294.32683363800203,296.61849672246507,4212334
701,2018-07-23,310.41162109375,311.31963619909124,298.3479834706996,298.78039532082613,4145242
702,2018-07-24,308.55242919921875,316.89750805729796,307.21200198742514,312.53040229199564,4350541
703,2018-07-25,304.6608581542969,307.68756530834474,297.0508256597899,307.0822414469197,5175174
704,2018-07-26,309.28741455078125,311.3196360443627,304.7040890566478,305.3094422206772,3816677
705,2018-07-27,315.38409423828125,323.3400385434165,304.09875160303733,311.23315149700693,9016962
706,2018-07-30,331.42572021484375,336.31170767864205,307.2551948685584,310.4548727393781,7476176
707,2018-07-31,337.7818298339844,339.46813944617054,327.4909722791422,330.3447382698838,8096298
708,2018-08-01,332.5067138671875,345.0459854993301,330.90687475266196,337.2629812359831,9444961
709,2018-08-02,324.6727294921875,334.9003656456739,321.3650748347675,333.7252688871067,6186750
710,2018-08-03,325.9783935546875,328.06744789444576,322.4095997594202,326.23953271564375,3647704
711,2018-08-06,335.77081298828125,337.46815856455083,326.1524919154746,326.2830320203107,4039536
712,2018-08-07,332.4196472167969,336.6847926834189,330.1129866126651,335.7708350458533,2430919
713,2018-08-08,335.3791198730469,337.64224741348374,325.02091386266744,330.8528353182262,3321970
714,2018-08-09,319.49371337890625,336.2495958144086,317.27408904521855,336.2495958144086,12249927
715,2018-08-10,321.8873596191406,326.2395415410659,317.79631686523595,320.49465668829305,4489796
716,2018-08-13,322.1920166015625,327.0664770754059,315.9683861564394,321.10398580986856,4235777
717,2018-08-14,319.45013427734375,324.41163117435303,316.8388309798457,322.19200716080877,3215464
718,2018-08-16,323.8023376464844,325.54321645108945,317.8833791847761,319.0584465881791,3012465
719,2018-08-17,323.2801208496094,326.4136735351676,318.7103319548769,323.84590283305477,3362891
720,2018-08-20,322.5401916503906,325.41263419776215,319.7112821241717,324.1505007977648,2837782
721,2018-08-21,320.5382385253906,322.4096575840297,316.05548633673465,316.8388744861592,3451323
722,2018-08-23,321.97442626953125,327.93691782814847,320.4076500628995,324.0634808610065,4746745
723,2018-08-24,321.1474914550781,322.75780061646304,317.70926697254805,322.06144911565076,2318341
724,2018-08-27,330.0259704589844,334.0734805477288,319.7983332053536,322.0614609290321,6589318
725,2018-08-28,327.9804382324219,335.72731186864326,326.7618083639736,332.81133626265813,4072000
726,2018-08-29,326.3265686035156,332.8983743143594,324.4551204104402,329.0249083480003,4481303
727,2018-08-30,333.4642028808594,335.1180156892397,326.9794328239824,328.4156689334719,7796683
728,2018-08-31,334.11700439453125,335.9884527544553,327.28408838802955,330.63524685838155,8709625
729,2018-09-03,334.073486328125,337.0764986532469,331.1575400507659,336.85889248173953,4176986
730,2018-09-04,329.3295593261719,333.768777397753,327.02289899685536,332.76778331252217,3202349
731,2018-09-05,323.84588623046875,328.8944202694364,318.79735219150103,326.4136568009399,6639329
732,2018-09-06,324.0634765625,326.1525311262652,320.40764581288545,325.49968315387036,2611929
733,2018-09-07,339.1219787597656,340.6017182293693,321.0168999239661,325.45614780672327,5463110
734,2018-09-10,338.0774841308594,345.9984605684158,332.6808040597266,338.8609016966197,5613805
735,2018-09-11,329.63427734375,341.55926095706275,328.5462464533131,338.1645692101587,5815679
736,2018-09-12,327.8933410644531,332.6372315488591,323.6282253515858,331.54917137487973,4065958
737,2018-09-14,333.8994140625,337.9034206819226,324.6727708912544,329.02495328079857,3596796
738,2018-09-17,332.55023193359375,340.3406387175453,328.2415532505121,330.8963897170677,3424364
739,2018-09-18,325.2820739746094,334.94392913706315,324.2810797248084,330.93992266391047,2955053
740,2018-09-19,322.10498046875,331.1139874371655,313.61822238626445,325.97841725073715,2182182
741,2018-09-21,322.4966735839844,330.6352562666129,310.9633993124753,317.62224236862124,6106651
742,2018-09-24,310.0494384765625,324.58572487695017,305.08797073906754,322.4096337454676,7884016
743,2018-09-25,313.79229736328125,316.53419982081994,299.4301139656022,312.66073354217554,6854558
744,2018-09-26,314.4886779785156,317.7092966016354,310.87638002087914,315.96841768725295,4398347
745,2018-09-27,310.5716857910156,316.36007406380423,308.70023758397497,314.66272845632244,4483893
746,2018-09-28,294.68621826171875,312.4866553291514,291.72673916628025,310.571703468682,12408231
747,2018-10-01,284.41510009765625,295.948374651538,280.019384659809,295.07794995839606,10867591
748,2018-10-03,277.1904602050781,284.89383033108885,275.3625448674432,283.7622665005481,7389608
749,2018-10-04,269.9658203125,276.3200200905561,263.00233510530404,274.4921048552428,8969681
750,2018-10-05,259.9122619628906,274.9708241957606,254.0803410738683,268.529588461217,7954131
751,2018-10-08,256.9527893066406,260.08637069109164,253.29695909508683,260.08637069109164,10015308
752,2018-10-09,251.55612182617188,258.43257110939726,249.81524299359276,257.8667891730527,9499251
753,2018-10-10,256.86578369140625,264.43858417730354,247.37803131018555,251.55611085215918,11334821
754,2018-10-11,248.3790283203125,256.6046473792097,245.6806735858391,251.5125806433503,5194191
755,2018-10-12,252.4700469970703,254.68967090684336,247.7696894917448,250.6856648448213,9995231
756,2018-10-15,253.38401794433594,255.03786007788327,247.2474536848022,252.47006031104593,2892892
757,2018-10-16,255.90826416015625,257.5621061610206,251.73018508914603,254.51556131183784,3341220
758,2018-10-17,251.12088012695312,259.694674216815,247.76969245028295,258.08436516919073,4302545
759,2018-10-19,250.07638549804688,255.2119560166895,247.72619167446044,249.81524630121504,4139025
760,2018-10-22,248.72720336914062,252.4265375996623,240.98031494294253,251.94782172729845,7247010
761,2018-10-23,248.85775756835938,252.94880032207504,246.3334761378281,246.37700915714507,7364748
762,2018-10-24,274.92730712890625,286.15593730035545,249.5105678914151,252.42651376810812,13531404
763,2018-10-25,257.2574768066406,270.1834543736827,254.29799749839563,267.2239750654377,16981629
764,2018-10-26,259.3464660644531,266.3534832490468,249.81518255184287,258.60658168688786,8719999
765,2018-10-29,255.9952850341797,264.2209025698667,252.4264915725195,260.3474664315325,6271130
766,2018-10-30,254.689697265625,258.6937037420365,251.86075818169758,256.30000646067793,5334354
767,2018-10-31,254.47206115722656,256.77869212227756,242.7646858408596,254.95077697800804,8163543
768,2018-11-01,255.4730682373047,259.3900378803768,250.11989211121116,255.03785593784042,5268238
769,2018-11-02,262.915283203125,267.92028329852644,255.47305311149927,255.8212288252456,4910534
770,2018-11-05,266.1189270019531,268.0498609094785,261.55489599872305,264.0124374374153,4841471
771,2018-11-06,267.74261474609375,270.2879482941766,265.8555478921925,266.8210294862682,2943744
772,2018-11-07,268.7959289550781,271.2096038459135,266.77720229514273,271.2096038459135,307017
773,2018-11-09,263.0908203125,266.2944506180787,253.39222587764812,254.3577075752104,9425801
774,2018-11-12,259.9749755859375,267.6987397957355,258.0440419634707,264.1879540930623,6792319
775,2018-11-13,261.159912109375,266.8210841101104,254.79657693646047,259.7994821082533,4317488
776,2018-11-14,264.4512939453125,273.6671480208177,261.5548784187347,263.3102565512628,5418605
777,2018-11-15,267.1721496582031,269.1908463670876,261.5548743379021,264.45128981928946,4493893
778,2018-11-16,292.0549621582031,295.609674232743,265.06566651628236,265.8555926262023,25046229
779,2018-11-19,295.6535339355469,297.45283810152756,279.98658224896207,289.11467322096183,13062401
780,2018-11-20,291.35284423828125,297.9356017978807,288.14921356652434,292.3621926702367,11910774
781,2018-11-21,292.0110778808594,297.9355679269512,289.77292927146516,290.51898871457377,9406787
782,2018-11-22,287.7542419433594,298.24276278555203,282.09307030820895,291.30892419800443,9903933
783,2018-11-26,293.6348571777344,297.45285831236214,287.9297887876212,287.9297887876212,6623860
784,2018-11-27,288.01751708984375,294.8196960517087,284.4628350047286,293.0643180382709,7734474
785,2018-11-28,275.6858215332031,292.0988315609497,272.9649618810849,291.39666847912616,10180878
786,2018-11-29,278.40673828125,282.6196874665238,273.8426778006086,281.74199838790577,9217365
787,2018-11-30,275.15924072265625,284.6384135251147,272.70166969833235,279.9865900876279,6595578
788,2018-12-03,280.64483642578125,281.74197741230563,276.03690966622776,277.79231741270803,3368628
789,2018-12-04,279.59161376953125,283.9362519987943,272.3066933385821,281.74199957308514,7156660
790,2018-12-05,274.5447998046875,281.6102968764117,272.2627847663455,280.600948643288,5027352
791,2018-12-06,266.82110595703125,272.96501935668624,265.06569788285316,272.96501935668624,6566491
792,2018-12-07,266.77716064453125,270.1563168521041,262.38865612454333,267.6987459993301,5298884
793,2018-12-10,258.87786865234375,264.75846229318506,255.2792902142313,261.9498099083302,5748768
794,2018-12-11,254.75271606445312,258.39516159742163,247.5116619028734,252.7778858131073,9994368
795,2018-12-12,268.1814880371094,272.96497046751085,255.84979681956332,258.04404908930195,10299827
796,2018-12-13,266.0311279296875,274.58871461930835,264.6706980821931,270.77071394670935,7666679
797,2018-12-14,280.2060241699219,292.6255094007708,267.87433162645016,267.87433162645016,22730782
798,2018-12-17,276.6513366699219,283.6729386176987,274.54484716960854,280.2060191267417,6809035
799,2018-12-18,278.933349609375,281.47868363619125,273.49159997549424,275.7736153871408,6272518
800,2018-12-19,283.2341003417969,284.3751080830885,279.1527805595345,280.4254476125036,5789644
801,2018-12-20,277.83624267578125,282.2247476388861,275.5980938510227,278.2311908848987,5987582
802,2018-12-21,270.24407958984375,285.03334159336595,268.2253829666561,280.86425933077635,12363968
803,2018-12-24,271.2973327636719,274.105985252798,267.04048740979783,271.9117329256513,5225655
804,2018-12-26,281.25927734375,283.4974262599885,265.59232408988737,270.50743677268923,8367166
805,2018-12-27,277.96783447265625,284.1117465296555,275.59805638034635,283.67290203699775,8764732
806,2018-12-28,277.83624267578125,281.74200674335634,276.0369384033463,278.14342791842085,5184819
807,2018-12-31,274.281494140625,281.65420646673834,273.0527236129047,279.9865617248968,4210832
808,2019-01-01,280.4254455566406,282.6196980553307,274.98369579349713,277.30960760289946,6117146
809,2019-01-02,274.4131774902344,281.74199412146214,271.29733970041656,278.14341545774107,6218991
810,2019-01-03,275.15924072265625,276.91464859717325,270.28799501584655,274.2815219254309,6230813
811,2019-01-04,283.0146484375,284.98947846607535,274.2376392971349,274.2376392971349,11361086
812,2019-01-07,285.20892333984375,287.7981240040163,282.7074559213167,284.7261824492543,5511088
813,2019-01-08,288.9830322265625,291.17728471730294,283.71683813675924,284.15568269092046,7194973
814,2019-01-09,293.5909729003906,296.5751516689664,287.2715337598811,292.44996511946084,8018192
815,2019-01-10,296.0484924316406,297.23339635107317,291.74775097142935,295.39022568525843,5748158
816,2019-01-11,294.1175842285156,296.0485180167369,288.76359767943234,295.9168587120961,5922578
817,2019-01-14,291.0456237792969,293.85427646211537,288.01754882062494,293.2398762577652,3674704
818,2019-01-15,296.4434814453125,297.84780780707376,286.5693600090728,289.6413016354744,5706902
819,2019-01-16,293.1081848144531,303.0262013634135,290.8700659581425,295.5657556424928,7705383
820,2019-01-17,291.44061279296875,295.56579928781235,289.81686411394554,292.2744353048874,4569576
821,2019-01-18,273.0966491699219,291.7916762701161,267.08439574042933,290.08016472769276,16359865
